sep=; 
EthoWatcher Open Source 
Observer
Lab
Experiment
Animal
Weight
sex
Treatment/condition
Other Info
WARNING: in this version, DECIMALS are separated by DOT(.) 
TRACKING - ACTIVITY REPORT
Registred video file are locate in C:/teste_ethowatcher/Lane maze w background femeas exemplo multiplas areas mosca 1 intrinsic noise camera virtual.vxml
Start in ;22.5;seconds ;675; frames 
End in ;56.9333;seconds ;1708; frames 
1 cm = ;108.805; pixeis
1 pixel= 8.447e-05cm2
Area Name ;Total Area
Figure Height; 480
Figure Width; 640






;;Number of pixels;Area (in cm2);Horizontal coordinate of the centroid;Vertical coordinate of the centroid;AA(in degrees);Height of the animal;Width of the animal;Object Detected;Distance travelled by the centroid;Distance travelled by the centroid;Variation of Area (from the former frame);Variation of Height of animal (from the former frame);Variation of width of animal (from the former frame);Variation of Angule of animal;Intrinsic noise (minimum variation distance traveled by the centroid)
frames;second;of the animal's body;of the animal's body;(in pixels, from0 to 640 );(in pixels, from 0 to 480 );Angle between animal and Horizontal coordinate ;in cm;in cm;true or false;(in pixels);(in cm);in cm2;in cm;in cm;in degrees;true or false
1304;43.4667;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1305;43.5;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1306;43.5333;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1307;43.5667;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1308;43.6;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1309;43.6333;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1310;43.6667;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1311;43.7;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1312;43.7333;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1313;43.7667;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1314;43.8;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1315;43.8333;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1316;43.8667;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1317;43.9;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1318;43.9333;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1319;43.9667;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1320;44;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1321;44.0333;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1322;44.0667;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1323;44.1;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1324;44.1333;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1325;44.1667;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1326;44.2;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1327;44.2333;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1328;44.2667;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1329;44.3;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1330;44.3333;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1331;44.3667;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1332;44.4;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1333;44.4333;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1334;44.4667;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1335;44.5;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1336;44.5333;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1337;44.5667;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1338;44.6;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1339;44.6333;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1340;44.6667;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1341;44.7;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1342;44.7333;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1343;44.7667;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1344;44.8;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1345;44.8333;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1346;44.8667;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1347;44.9;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1348;44.9333;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1349;44.9667;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1350;45;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1351;45.0333;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1352;45.0667;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1353;45.1;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1354;45.1333;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1355;45.1667;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1356;45.2;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1357;45.2333;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1358;45.2667;105;0.00886935;66.4508;21.0651;0;0.073526;0.147052;true;11.1962;0.102902;-0.0033788;-0.00921474;-0.0762484;12.5288;false;
1359;45.3;105;0.00886935;66.4508;21.0651;0;0.073526;0.147052;true;0;0;0;0;0;0;true;
1360;45.3333;105;0.00886935;66.4508;21.0651;0;0.073526;0.147052;true;0;0;0;0;0;0;true;
1361;45.3667;105;0.00886935;66.4508;21.0651;0;0.073526;0.147052;true;0;0;0;0;0;0;true;
1362;45.4;105;0.00886935;66.4508;21.0651;0;0.073526;0.147052;true;0;0;0;0;0;0;true;
1363;45.4333;105;0.00886935;66.4508;21.0651;0;0.073526;0.147052;true;0;0;0;0;0;0;true;
1364;45.4667;105;0.00886935;66.4508;21.0651;0;0.073526;0.147052;true;0;0;0;0;0;0;true;
1365;45.5;105;0.00886935;66.4508;21.0651;0;0.073526;0.147052;true;0;0;0;0;0;0;true;
1366;45.5333;105;0.00886935;66.4508;21.0651;0;0.073526;0.147052;true;0;0;0;0;0;0;true;
1367;45.5667;105;0.00886935;66.4508;21.0651;0;0.073526;0.147052;true;0;0;0;0;0;0;true;
1368;45.6;105;0.00886935;66.4508;21.0651;0;0.073526;0.147052;true;0;0;0;0;0;0;true;
1369;45.6333;105;0.00886935;66.4508;21.0651;0;0.073526;0.147052;true;0;0;0;0;0;0;true;
1370;45.6667;105;0.00886935;66.4508;21.0651;0;0.073526;0.147052;true;0;0;0;0;0;0;true;
1371;45.7;105;0.00886935;66.4508;21.0651;0;0.073526;0.147052;true;0;0;0;0;0;0;true;
1372;45.7333;105;0.00886935;66.4508;21.0651;0;0.073526;0.147052;true;0;0;0;0;0;0;true;
1373;45.7667;105;0.00886935;66.4508;21.0651;0;0.073526;0.147052;true;0;0;0;0;0;0;true;
1374;45.8;105;0.00886935;66.4508;21.0651;0;0.073526;0.147052;true;0;0;0;0;0;0;true;
1375;45.8333;105;0.00886935;66.4508;21.0651;0;0.073526;0.147052;true;0;0;0;0;0;0;true;
1376;45.8667;105;0.00886935;66.4508;21.0651;0;0.073526;0.147052;true;0;0;0;0;0;0;true;
1377;45.9;105;0.00886935;66.4508;21.0651;0;0.073526;0.147052;true;0;0;0;0;0;0;true;
1378;45.9333;105;0.00886935;66.4508;21.0651;0;0.073526;0.147052;true;0;0;0;0;0;0;true;
1379;45.9667;119.5;0.0100942;76.4616;14.0084;-84.8056;0.19471;0.0715599;true;12.248;0.112568;0.00122481;0.121184;-0.0754922;-84.8056;false;
1380;46;119.5;0.0100942;76.4616;14.0084;-84.8056;0.19471;0.0715599;true;0;0;0;0;0;0;true;
1381;46.0333;119.5;0.0100942;76.4616;14.0084;-84.8056;0.19471;0.0715599;true;0;0;0;0;0;0;true;
1382;46.0667;119.5;0.0100942;76.4616;14.0084;-84.8056;0.19471;0.0715599;true;0;0;0;0;0;0;true;
1383;46.1;119.5;0.0100942;76.4616;14.0084;-84.8056;0.19471;0.0715599;true;0;0;0;0;0;0;true;
1384;46.1333;128;0.0108122;90.8464;13.9401;-82.875;0.213175;0.0718183;true;14.3849;0.132208;0.000717995;0.0184654;0.000258392;1.93059;false;
1385;46.1667;128;0.0108122;123.824;59.2318;0;0.073526;0.211387;true;56.0257;0.514918;0;-0.139649;0.139569;82.875;false;
1386;46.2;128;0.0108122;123.824;59.2318;0;0.073526;0.211387;true;0;0;0;0;0;0;true;
1387;46.2333;129;0.0108966;97.801;13.9134;-81.8699;0.213162;0.0701875;true;52.2586;0.480296;8.447e-05;0.139636;-0.141199;-81.8699;false;
1388;46.2667;130.5;0.0110233;122.663;58.9527;-78.6901;0.214492;0.079308;true;51.4456;0.472824;0.000126705;0.00133003;0.00912051;3.17982;false;
1389;46.3;130.5;0.0110233;122.663;58.9527;-78.6901;0.214492;0.079308;true;0;0;0;0;0;0;true;
1390;46.3333;130;0.0109811;103.091;14.3667;-84.8056;0.227993;0.0698957;true;48.6927;0.447523;-4.2235e-05;0.0135009;-0.00941234;-6.1155;false;
1391;46.3667;130;0.0109811;103.091;14.3667;-84.8056;0.227993;0.0698957;true;0;0;0;0;0;0;true;
1392;46.4;130;0.0109811;103.091;14.3667;-84.8056;0.227993;0.0698957;true;0;0;0;0;0;0;true;
1393;46.4333;130;0.0109811;103.091;14.3667;-84.8056;0.227993;0.0698957;true;0;0;0;0;0;0;true;
1394;46.4667;130;0.0109811;103.091;14.3667;-84.8056;0.227993;0.0698957;true;0;0;0;0;0;0;true;
1395;46.5;137;0.0115724;118.308;15.3187;-81.2538;0.219411;0.0761649;true;15.2465;0.140127;0.00059129;-0.00858246;0.00626915;3.55173;false;
1396;46.5333;137;0.0115724;118.308;15.3187;-81.2538;0.219411;0.0761649;true;0;0;0;0;0;0;true;
1397;46.5667;137;0.0115724;118.308;15.3187;-81.2538;0.219411;0.0761649;true;0;0;0;0;0;0;true;
1398;46.6;137;0.0115724;118.308;15.3187;-81.2538;0.219411;0.0761649;true;0;0;0;0;0;0;true;
1399;46.6333;137;0.0115724;118.308;15.3187;-81.2538;0.219411;0.0761649;true;0;0;0;0;0;0;true;
1400;46.6667;142;0.0119947;130.674;17.5458;-78.6901;0.225307;0.0775055;true;12.5649;0.115481;0.00042235;0.00589623;0.00134072;2.56377;false;
1401;46.7;142;0.0119947;130.674;17.5458;-78.6901;0.225307;0.0775055;true;0;0;0;0;0;0;true;
1402;46.7333;142;0.0119947;130.674;17.5458;-78.6901;0.225307;0.0775055;true;0;0;0;0;0;0;true;
1403;46.7667;142;0.0119947;130.674;17.5458;-78.6901;0.225307;0.0775055;true;0;0;0;0;0;0;true;
1404;46.8;142;0.0119947;130.674;17.5458;-78.6901;0.225307;0.0775055;true;0;0;0;0;0;0;true;
1405;46.8333;142;0.0119947;130.674;17.5458;-78.6901;0.225307;0.0775055;true;0;0;0;0;0;0;true;
1406;46.8667;142;0.0119947;130.674;17.5458;-78.6901;0.225307;0.0775055;true;0;0;0;0;0;0;true;
1407;46.9;142;0.0119947;130.674;17.5458;-78.6901;0.225307;0.0775055;true;0;0;0;0;0;0;true;
1408;46.9333;142;0.0119947;130.674;17.5458;-78.6901;0.225307;0.0775055;true;0;0;0;0;0;0;true;
1409;46.9667;142;0.0119947;130.674;17.5458;-78.6901;0.225307;0.0775055;true;0;0;0;0;0;0;true;
1410;47;142;0.0119947;130.674;17.5458;-78.6901;0.225307;0.0775055;true;0;0;0;0;0;0;true;
1411;47.0333;142;0.0119947;130.674;17.5458;-78.6901;0.225307;0.0775055;true;0;0;0;0;0;0;true;
1412;47.0667;142;0.0119947;130.674;17.5458;-78.6901;0.225307;0.0775055;true;0;0;0;0;0;0;true;
1413;47.1;142;0.0119947;130.674;17.5458;-78.6901;0.225307;0.0775055;true;0;0;0;0;0;0;true;
1414;47.1333;142;0.0119947;130.674;17.5458;-78.6901;0.225307;0.0775055;true;0;0;0;0;0;0;true;
1415;47.1667;142;0.0119947;130.674;17.5458;-78.6901;0.225307;0.0775055;true;0;0;0;0;0;0;true;
1416;47.2;135;0.0114034;142.686;17.4543;-75.0686;0.224971;0.0775557;true;12.0131;0.110409;-0.00059129;-0.000336067;5.0162e-05;3.62149;false;
1417;47.2333;135;0.0114034;142.686;17.4543;-75.0686;0.224971;0.0775557;true;0;0;0;0;0;0;true;
1418;47.2667;135;0.0114034;142.686;17.4543;-75.0686;0.224971;0.0775557;true;0;0;0;0;0;0;true;
1419;47.3;135;0.0114034;142.686;17.4543;-75.0686;0.224971;0.0775557;true;0;0;0;0;0;0;true;
1420;47.3333;135;0.0114034;142.686;17.4543;-75.0686;0.224971;0.0775557;true;0;0;0;0;0;0;true;
1421;47.3667;135;0.0114034;142.686;17.4543;-75.0686;0.224971;0.0775557;true;0;0;0;0;0;0;true;
1422;47.4;135;0.0114034;142.686;17.4543;-75.0686;0.224971;0.0775557;true;0;0;0;0;0;0;true;
1423;47.4333;135;0.0114034;142.686;17.4543;-75.0686;0.224971;0.0775557;true;0;0;0;0;0;0;true;
1424;47.4667;135;0.0114034;142.686;17.4543;-75.0686;0.224971;0.0775557;true;0;0;0;0;0;0;true;
1425;47.5;135;0.0114034;142.686;17.4543;-75.0686;0.224971;0.0775557;true;0;0;0;0;0;0;true;
1426;47.5333;135;0.0114034;142.686;17.4543;-75.0686;0.224971;0.0775557;true;0;0;0;0;0;0;true;
1427;47.5667;135;0.0114034;142.686;17.4543;-75.0686;0.224971;0.0775557;true;0;0;0;0;0;0;true;
1428;47.6;135;0.0114034;142.686;17.4543;-75.0686;0.224971;0.0775557;true;0;0;0;0;0;0;true;
1429;47.6333;135;0.0114034;142.686;17.4543;-75.0686;0.224971;0.0775557;true;0;0;0;0;0;0;true;
1430;47.6667;135;0.0114034;142.686;17.4543;-75.0686;0.224971;0.0775557;true;0;0;0;0;0;0;true;
1431;47.7;135;0.0114034;142.686;17.4543;-75.0686;0.224971;0.0775557;true;0;0;0;0;0;0;true;
1432;47.7333;135;0.0114034;142.686;17.4543;-75.0686;0.224971;0.0775557;true;0;0;0;0;0;0;true;
1433;47.7667;128.5;0.0108544;115.724;61.2179;-75.9638;0.207305;0.0802471;true;51.4027;0.47243;-0.000549055;-0.0176659;0.00269133;-0.89518;false;
1434;47.8;128.5;0.0108544;115.724;61.2179;-75.9638;0.207305;0.0802471;true;0;0;0;0;0;0;true;
1435;47.8333;126;0.0106432;146.03;17.5172;-71.565;0.217978;0.0726593;true;53.1813;0.488776;-0.000211175;0.0106729;-0.00758779;4.39871;false;
1436;47.8667;126;0.0106432;146.03;17.5172;-71.565;0.217978;0.0726593;true;0;0;0;0;0;0;true;
1437;47.9;126;0.0106432;146.03;17.5172;-71.565;0.217978;0.0726593;true;0;0;0;0;0;0;true;
1438;47.9333;126;0.0106432;146.03;17.5172;-71.565;0.217978;0.0726593;true;0;0;0;0;0;0;true;
1439;47.9667;133.5;0.0112767;114.277;61.7915;-71.565;0.19182;0.0871911;true;54.4838;0.500747;0.000633525;-0.0261573;0.0145319;0;false;
1440;48;125;0.0105587;145.964;17.372;-71.565;0.22379;0.069753;true;54.5633;0.501478;-0.000717995;0.03197;-0.0174383;0;false;
1441;48.0333;125;0.0105587;145.964;17.372;-71.565;0.22379;0.069753;true;0;0;0;0;0;0;true;
1442;48.0667;125;0.0105587;145.964;17.372;-71.565;0.22379;0.069753;true;0;0;0;0;0;0;true;
1443;48.1;125;0.0105587;145.964;17.372;-71.565;0.22379;0.069753;true;0;0;0;0;0;0;true;
1444;48.1333;125;0.0105587;145.964;17.372;-71.565;0.22379;0.069753;true;0;0;0;0;0;0;true;
1445;48.1667;125;0.0105587;145.964;17.372;-71.565;0.22379;0.069753;true;0;0;0;0;0;0;true;
1446;48.2;125;0.0105587;145.964;17.372;-71.565;0.22379;0.069753;true;0;0;0;0;0;0;true;
1447;48.2333;125;0.0105587;145.964;17.372;-71.565;0.22379;0.069753;true;0;0;0;0;0;0;true;
1448;48.2667;125;0.0105587;145.964;17.372;-71.565;0.22379;0.069753;true;0;0;0;0;0;0;true;
1449;48.3;125;0.0105587;145.964;17.372;-71.565;0.22379;0.069753;true;0;0;0;0;0;0;true;
1450;48.3333;125;0.0105587;145.964;17.372;-71.565;0.22379;0.069753;true;0;0;0;0;0;0;true;
1451;48.3667;125;0.0105587;145.964;17.372;-71.565;0.22379;0.069753;true;0;0;0;0;0;0;true;
1452;48.4;125;0.0105587;145.964;17.372;-71.565;0.22379;0.069753;true;0;0;0;0;0;0;true;
1453;48.4333;125;0.0105587;145.964;17.372;-71.565;0.22379;0.069753;true;0;0;0;0;0;0;true;
1454;48.4667;114.5;0.00967181;110.365;61.4629;-78.6901;0.185653;0.0757031;true;56.6681;0.520823;-0.000886935;-0.0381377;0.00595021;-7.12502;false;
1455;48.5;110.5;0.00933393;145.066;17;-68.9625;0.220392;0.0673055;true;56.4013;0.51837;-0.00033788;0.0347396;-0.00839765;9.72758;false;
1456;48.5333;110.5;0.00933393;145.066;17;-68.9625;0.220392;0.0673055;true;0;0;0;0;0;0;true;
1457;48.5667;110.5;0.00933393;145.066;17;-68.9625;0.220392;0.0673055;true;0;0;0;0;0;0;true;
1458;48.6;110.5;0.00933393;145.066;17;-68.9625;0.220392;0.0673055;true;0;0;0;0;0;0;true;
1459;48.6333;110.5;0.00933393;145.066;17;-68.9625;0.220392;0.0673055;true;0;0;0;0;0;0;true;
1460;48.6667;110.5;0.00933393;145.066;17;-68.9625;0.220392;0.0673055;true;0;0;0;0;0;0;true;
1461;48.7;110.5;0.00933393;145.066;17;-68.9625;0.220392;0.0673055;true;0;0;0;0;0;0;true;
1462;48.7333;110.5;0.00933393;145.066;17;-68.9625;0.220392;0.0673055;true;0;0;0;0;0;0;true;
1463;48.7667;110.5;0.00933393;145.066;17;-68.9625;0.220392;0.0673055;true;0;0;0;0;0;0;true;
1464;48.8;110.5;0.00933393;145.066;17;-68.9625;0.220392;0.0673055;true;0;0;0;0;0;0;true;
1465;48.8333;110.5;0.00933393;145.066;17;-68.9625;0.220392;0.0673055;true;0;0;0;0;0;0;true;
1466;48.8667;110.5;0.00933393;145.066;17;-68.9625;0.220392;0.0673055;true;0;0;0;0;0;0;true;
1467;48.9;110.5;0.00933393;145.066;17;-68.9625;0.220392;0.0673055;true;0;0;0;0;0;0;true;
1468;48.9333;110.5;0.00933393;145.066;17;-68.9625;0.220392;0.0673055;true;0;0;0;0;0;0;true;
1469;48.9667;110.5;0.00933393;145.066;17;-68.9625;0.220392;0.0673055;true;0;0;0;0;0;0;true;
1470;49;110.5;0.00933393;145.066;17;-68.9625;0.220392;0.0673055;true;0;0;0;0;0;0;true;
1471;49.0333;110.5;0.00933393;145.066;17;-68.9625;0.220392;0.0673055;true;0;0;0;0;0;0;true;
1472;49.0667;110.5;0.00933393;145.066;17;-68.9625;0.220392;0.0673055;true;0;0;0;0;0;0;true;
1473;49.1;117.5;0.00992522;97.9518;59.1688;-59.0362;0.0803863;0.201754;true;63.2297;0.581129;0.00059129;-0.140006;0.134448;9.92625;false;
1474;49.1333;117.5;0.00992522;97.9518;59.1688;-59.0362;0.0803863;0.201754;true;0;0;0;0;0;0;true;
1475;49.1667;117.5;0.00992522;97.9518;59.1688;-59.0362;0.0803863;0.201754;true;0;0;0;0;0;0;true;
1476;49.2;117.5;0.00992522;97.9518;59.1688;-59.0362;0.0803863;0.201754;true;0;0;0;0;0;0;true;
1477;49.2333;117.5;0.00992522;97.9518;59.1688;-59.0362;0.0803863;0.201754;true;0;0;0;0;0;0;true;
1478;49.2667;117.5;0.00992522;97.9518;59.1688;-59.0362;0.0803863;0.201754;true;0;0;0;0;0;0;true;
1479;49.3;117.5;0.00992522;97.9518;59.1688;-59.0362;0.0803863;0.201754;true;0;0;0;0;0;0;true;
1480;49.3333;117.5;0.00992522;145.652;17.1064;-70.0169;0.217506;0.068314;true;63.5972;0.584506;0;0.13712;-0.13344;-10.9807;false;
1481;49.3667;127.5;0.0107699;109.45;60.3176;-21.8014;0.075094;0.215042;true;56.3725;0.518106;0.0008447;-0.142412;0.146728;48.2155;false;
1482;49.4;127.5;0.0107699;109.45;60.3176;-21.8014;0.075094;0.215042;true;0;0;0;0;0;0;true;
1483;49.4333;127.5;0.0107699;109.45;60.3176;-21.8014;0.075094;0.215042;true;0;0;0;0;0;0;true;
1484;49.4667;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;56.507;0.519342;-0.000633525;0.142412;-0.147513;-48.2155;false;
1485;49.5;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1486;49.5333;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1487;49.5667;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1488;49.6;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1489;49.6333;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1490;49.6667;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1491;49.7;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1492;49.7333;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1493;49.7667;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1494;49.8;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1495;49.8333;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1496;49.8667;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1497;49.9;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1498;49.9333;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1499;49.9667;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1500;50;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1501;50.0333;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1502;50.0667;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1503;50.1;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1504;50.1333;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1505;50.1667;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1506;50.2;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1507;50.2333;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1508;50.2667;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1509;50.3;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1510;50.3333;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1511;50.3667;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1512;50.4;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1513;50.4333;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1514;50.4667;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1515;50.5;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1516;50.5333;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1517;50.5667;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1518;50.6;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1519;50.6333;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1520;50.6667;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1521;50.7;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1522;50.7333;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1523;50.7667;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1524;50.8;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1525;50.8333;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
